"lake_id","survey_date","Bedrock_littoral_amount_legacy","Boulder_littoral_amount_legacy","Cobble_littoral_amount_legacy","Gravel_littoral_amount_legacy","Sand_littoral_amount_legacy","Silt_littoral_amount_legacy","Woody Debris_littoral_amount_legacy","Aquatic Veg_littoral_amount_legacy","Boulder_shoreline_amount_legacy","Cobble_shoreline_amount_legacy","Grass/Sedge/Forb_shoreline_amount_legacy","Silt/Sand/Gravel_shoreline_amount_legacy","Woody Plants/ Debris_shoreline_amount_legacy","lake_area_nbr_legacy","lake_perimeter_nbr_legacy","lake_type_code_legacy","lake_drainage_name_legacy","lake_elevation_nbr_legacy","lake_quad_name_legacy","lake_county_name_legacy","lake_juris_name_legacy","lake_wilderness_name_legacy","site_code_nbr_legacy","air_temp_legacy","air_temp_time_legacy","water_temp_legacy","water_temp_time_legacy","wind_legacy","sun_legacy","lake_max_depth_legacy","actual_fish_presence_legacy","FID_legacy","Shape_legacy","AREA_legacy","Jurisdicti_legacy","PERIM_legacy","X_CENTER_legacy","Y_CENTER_legacy","HA_legacy","Shape_Leng_legacy","Shape_Area_legacy","Lat_legacy","Lon_legacy","N0_legacy","H_legacy","N1_legacy","N2_legacy","J_legacy","E10_legacy","E20_legacy","Com.Size_legacy","betas.LCBD_legacy","Sum.Biomass_legacy","Biomass_legacy","Bedrock_littoral_amount_new","Boulder_littoral_amount_new","Cobble_littoral_amount_new","Gravel_littoral_amount_new","Sand_littoral_amount_new","Silt_littoral_amount_new","Woody Debris_littoral_amount_new","Aquatic Veg_littoral_amount_new","Boulder_shoreline_amount_new","Cobble_shoreline_amount_new","Grass/Sedge/Forb_shoreline_amount_new","Silt/Sand/Gravel_shoreline_amount_new","Woody Plants/ Debris_shoreline_amount_new","lake_area_nbr_new","lake_perimeter_nbr_new","lake_type_code_new","lake_drainage_name_new","lake_elevation_nbr_new","lake_quad_name_new","lake_county_name_new","lake_juris_name_new","lake_wilderness_name_new","site_code_nbr_new","air_temp_new","air_temp_time_new","water_temp_new","water_temp_time_new","wind_new","sun_new","lake_max_depth_new","actual_fish_presence_new","FID_new","Shape_new","AREA_new","Jurisdicti_new","PERIM_new","X_CENTER_new","Y_CENTER_new","HA_new","Shape_Leng_new","Shape_Area_new","Lat_new","Lon_new","N0_new","H_new","N1_new","N2_new","J_new","E10_new","E20_new","Com.Size_new","betas.LCBD_new","Sum.Biomass_new","Biomass_new"
70398,"9/9/2000",NA,NA,2,NA,1,30,8,39,10,2,16,NA,13,21019,888,"1","TUOLUMNE_FALLS_CK",2219,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",19,NA,16,NA,NA,NA,4.25,"No",1192,"Polygon",21018.7,"YOSE",887.765185,262951.0646,4210823.296,2.10189,887.765185,21018.94909,38.01412141,-119.7002303,10,1.58260025577166,4.86759636532139,3.29297672519396,0.687314558140309,0.486759636532139,0.329297672519396,6.80695226336044,0.0360329667733055,4474.119999647,8.406288445913,NA,NA,2,NA,1,30,8,39,10,2,16,NA,13,21019,888,"1","TUOLUMNE_FALLS_CK",2219,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",19,NA,16,NA,NA,NA,4.25,"No",1192,"Polygon",21018.7,"YOSE",887.765185,262951.0646,4210823.296,2.10189,887.765185,21018.94909,38.01412141,-119.7002303,10,1.58260025577166,4.86759636532139,3.29297672519396,0.687314558140309,0.486759636532139,0.329297672519396,3.3446421041493,0.0360329667733055,4474.119999647,8.406288445913
70399,"7/8/2000",12,NA,NA,NA,4,11,25,9,17,NA,NA,NA,35,21066,665,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2283,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",12,NA,20,NA,NA,NA,13.9,"No",360,"Polygon",21066.23,"YOSE",664.969386,254690.6683,4218806.835,2.10663,664.969386,21066.29163,38.08379226,-119.7969585,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,6304.738760212,8.74921541206832,12,NA,NA,NA,4,11,25,9,17,NA,NA,NA,35,21066,665,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2283,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",12,NA,20,NA,NA,NA,13.9,"No",360,"Polygon",21066.23,"YOSE",664.969386,254690.6683,4218806.835,2.10663,664.969386,21066.29163,38.08379226,-119.7969585,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,6304.738760212,8.74921541206832
70400,"7/27/2000",15,NA,NA,NA,1,41,15,30,27,NA,16,10,19,21183,1302,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2237,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,22,NA,NA,NA,8.4,"No",548,"Polygon",21182.65,"YOSE",1301.906171,255962.1936,4217314.053,2.12083,1301.906171,21208.3203,38.07069808,-119.7819672,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4807.424464764,8.47812475533913,15,NA,NA,NA,1,41,15,30,27,NA,16,10,19,21183,1302,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2237,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,22,NA,NA,NA,8.4,"No",548,"Polygon",21182.65,"YOSE",1301.906171,255962.1936,4217314.053,2.12083,1301.906171,21208.3203,38.07069808,-119.7819672,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4807.424464764,8.47812475533913
70402,"7/30/2000",6,NA,NA,NA,2,24,9,27,7,NA,17,6,10,21310,1158,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2459,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",24,NA,21,NA,NA,NA,3.1,"No",301,"Polygon",21310.34,"YOSE",1158.21639,257605.6706,4219191.742,2.14009,1158.21639,21400.90796,38.08804337,-119.7638888,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,8057.532623051,8.99448676223292,6,NA,NA,NA,2,24,9,27,7,NA,17,6,10,21310,1158,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2459,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",24,NA,21,NA,NA,NA,3.1,"No",301,"Polygon",21310.34,"YOSE",1158.21639,257605.6706,4219191.742,2.14009,1158.21639,21400.90796,38.08804337,-119.7638888,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,8057.532623051,8.99448676223292
70404,"8/25/2000",NA,NA,NA,3,16,11,11,5,5,NA,24,7,5,21619,681,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_FROG_CK",2774,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",18,NA,20,NA,NA,NA,3.5,"No",445,"Polygon",21619.37,"YOSE",681.485736,264432.3484,4218220.862,2.16196,681.485736,21619.60443,38.08110717,-119.6858079,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3823.559574999,8.24919859583997,NA,NA,NA,3,16,11,11,5,5,NA,24,7,5,21619,681,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_FROG_CK",2774,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",18,NA,20,NA,NA,NA,3.5,"No",445,"Polygon",21619.37,"YOSE",681.485736,264432.3484,4218220.862,2.16196,681.485736,21619.60443,38.08110717,-119.6858079,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3823.559574999,8.24919859583997
70407,"8/29/2000",NA,NA,8,NA,23,3,NA,1,NA,1,17,14,2,21865,577,"1","TUOLUMNE_PIUTE_CK",2903,"PIUTE_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",11,NA,15.5,NA,NA,NA,3.25,"No",1250,"Polygon",21865.23,"YOSE",576.985918,280035.5439,4209099.443,2.18657,576.985918,21865.65826,38.00290637,-119.5052701,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4715.310646732,8.45878213029619,NA,NA,8,NA,23,3,NA,1,NA,1,17,14,2,21865,577,"1","TUOLUMNE_PIUTE_CK",2903,"PIUTE_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",11,NA,15.5,NA,NA,NA,3.25,"No",1250,"Polygon",21865.23,"YOSE",576.985918,280035.5439,4209099.443,2.18657,576.985918,21865.65826,38.00290637,-119.5052701,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4715.310646732,8.45878213029619
70408,"6/20/2000",2,NA,1,1,NA,44,NA,NA,6,2,20,NA,19,21978,736,"1","TUOLUMNE",2747,"TEN_LAKES","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,16,NA,NA,NA,6,"Yes",907,"Polygon",21978.27,"YOSE",735.720078,279367.8963,4198640.179,2.19989,735.720078,21998.90354,37.90856593,-119.509659,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3496.55936124,8.15982067887309,2,NA,1,1,NA,44,NA,NA,6,2,20,NA,19,21978,736,"1","TUOLUMNE",2747,"TEN_LAKES","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,16,NA,NA,NA,6,"Yes",907,"Polygon",21978.27,"YOSE",735.720078,279367.8963,4198640.179,2.19989,735.720078,21998.90354,37.90856593,-119.509659,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3496.55936124,8.15982067887309
70411,"8/23/2000",4,NA,2,2,NA,24,10,16,15,3,9,NA,15,22132,657,"1","TUOLUMNE_RANCHERIA_CK_STUBBLEFIELD_CYN_CK",2515,"PIUTE_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,22,NA,NA,NA,11.5,"No",779,"Polygon",22132.39,"YOSE",657.239126,272448.6904,4214781.614,2.21327,657.239126,22132.72977,38.05219447,-119.593404,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,8554.495822138,9.0543291416472,4,NA,2,2,NA,24,10,16,15,3,9,NA,15,22132,657,"1","TUOLUMNE_RANCHERIA_CK_STUBBLEFIELD_CYN_CK",2515,"PIUTE_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,22,NA,NA,NA,11.5,"No",779,"Polygon",22132.39,"YOSE",657.239126,272448.6904,4214781.614,2.21327,657.239126,22132.72977,38.05219447,-119.593404,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,8554.495822138,9.0543291416472
70413,"8/21/2001",4,NA,4,1,2,26,NA,NA,18,1,17,1,NA,22555,881,"1","MERCED_LYELL_FK",3322,"MOUNT_LYELL","MADERA","YOSEMITE","YOSEMITE","1",13,"09:05:00-07",16,"09:06:00-07","2","1",10.5,"No",2212,"Polygon",22554.66,"YOSE",881.391887,299000.8019,4177162.325,2.25549,881.391887,22554.86985,37.71968558,-119.2805476,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4126.333970484,8.3253869497845,4,NA,4,1,2,26,NA,NA,18,1,17,1,NA,22555,881,"1","MERCED_LYELL_FK",3322,"MOUNT_LYELL","MADERA","YOSEMITE","YOSEMITE","1",13,"09:05:00-07",16,"09:06:00-07","2","1",10.5,"No",2212,"Polygon",22554.66,"YOSE",881.391887,299000.8019,4177162.325,2.25549,881.391887,22554.86985,37.71968558,-119.2805476,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,4126.333970484,8.3253869497845
70414,"7/12/2001",NA,2,NA,NA,NA,16,36,22,2,NA,8,1,42,22582,956,"1","TUOLUMNE",2471,"FALLS_RIDGE","TUOLUMNE","YOSEMITE","YOSEMITE","1",14,"08:27:00-07",19,"09:38:00-07","1","1",3.8,"No",1465,"Polygon",22582.27,"YOSE",956.420442,286333.2265,4197751.905,2.25829,956.420442,22582.93035,37.90222947,-119.4302327,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,9853.561795703,9.19568975342348,NA,2,NA,NA,NA,16,36,22,2,NA,8,1,42,22582,956,"1","TUOLUMNE",2471,"FALLS_RIDGE","TUOLUMNE","YOSEMITE","YOSEMITE","1",14,"08:27:00-07",19,"09:38:00-07","1","1",3.8,"No",1465,"Polygon",22582.27,"YOSE",956.420442,286333.2265,4197751.905,2.25829,956.420442,22582.93035,37.90222947,-119.4302327,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,9853.561795703,9.19568975342348
70415,"6/20/2000",NA,NA,NA,1,18,11,1,24,NA,NA,16,3,12,22664,628,"1","TUOLUMNE",2750,"TEN_LAKES","TUOLUMNE","YOSEMITE","YOSEMITE","1",18,NA,12,NA,NA,NA,5,"Yes",1455,"Polygon",22664.22,"YOSE",627.752607,277537.7605,4197878.359,2.26647,627.752607,22664.74967,37.90126072,-119.5302229,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,119.805632664,4.79418291242691,NA,NA,NA,1,18,11,1,24,NA,NA,16,3,12,22664,628,"1","TUOLUMNE",2750,"TEN_LAKES","TUOLUMNE","YOSEMITE","YOSEMITE","1",18,NA,12,NA,NA,NA,5,"Yes",1455,"Polygon",22664.22,"YOSE",627.752607,277537.7605,4197878.359,2.26647,627.752607,22664.74967,37.90126072,-119.5302229,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,119.805632664,4.79418291242691
70416,"9/10/2000",NA,5,2,1,12,30,NA,18,4,NA,40,1,5,22684,673,"1","TUOLUMNE_CONNESS_CK",3042,"TIOGA_PASS","TUOLUMNE","YOSEMITE","YOSEMITE","1",17,NA,14,NA,NA,NA,6,"Yes",1417,"Polygon",22683.55,"YOSE",672.737822,294407.7985,4201438.682,2.26841,672.737822,22684.09989,37.93729072,-119.3395169,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5774.625664252,8.66140186965184,NA,5,2,1,12,30,NA,18,4,NA,40,1,5,22684,673,"1","TUOLUMNE_CONNESS_CK",3042,"TIOGA_PASS","TUOLUMNE","YOSEMITE","YOSEMITE","1",17,NA,14,NA,NA,NA,6,"Yes",1417,"Polygon",22683.55,"YOSE",672.737822,294407.7985,4201438.682,2.26841,672.737822,22684.09989,37.93729072,-119.3395169,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5774.625664252,8.66140186965184
70418,"8/10/2000",6,1,6,8,26,14,1,7,19,NA,19,NA,24,22714,611,"1","TUOLUMNE_PIUTE_CK",2857,"MATTERHORN_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",14,NA,17,NA,NA,NA,27,"No",1178,"Polygon",22714.46,"YOSE",610.9295,281539.7522,4211197.878,2.27152,610.9295,22715.166,38.02216506,-119.4887921,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,15174.64713512,9.62744725983689,6,1,6,8,26,14,1,7,19,NA,19,NA,24,22714,611,"1","TUOLUMNE_PIUTE_CK",2857,"MATTERHORN_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",14,NA,17,NA,NA,NA,27,"No",1178,"Polygon",22714.46,"YOSE",610.9295,281539.7522,4211197.878,2.27152,610.9295,22715.166,38.02216506,-119.4887921,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,15174.64713512,9.62744725983689
70420,"8/27/2001",NA,15,10,2,6,2,NA,NA,26,7,NA,2,NA,22781,627,"1","MERCED_LEWIS_CK",3304,"VOGELSANG_PEAK","MADERA","YOSEMITE","YOSEMITE","1",19,"12:24:00-07",11,"12:25:00-07","2","1",5.25,"Yes",1943,"Polygon",22780.57,"YOSE",626.801101,296646.1625,4182648.765,2.27812,626.801101,22781.19586,37.76857655,-119.3087788,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,398.835584878,5.99105342480379,NA,15,10,2,6,2,NA,NA,26,7,NA,2,NA,22781,627,"1","MERCED_LEWIS_CK",3304,"VOGELSANG_PEAK","MADERA","YOSEMITE","YOSEMITE","1",19,"12:24:00-07",11,"12:25:00-07","2","1",5.25,"Yes",1943,"Polygon",22780.57,"YOSE",626.801101,296646.1625,4182648.765,2.27812,626.801101,22781.19586,37.76857655,-119.3087788,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,398.835584878,5.99105342480379
70425,"8/9/2001",NA,1,3,7,14,15,5,2,1,NA,20,22,2,23067,792,"1","MERCED_TRIPLE_PEAK_FK_FOERSTER_CK",3011,"MOUNT_LYELL","MADERA","YOSEMITE","YOSEMITE","1",19,"12:08:00-07",26,"12:41:00-07","1","1",5.25,"No",2288,"Polygon",23067.43,"YOSE",791.95253,295455.7836,4173861.138,2.30677,791.95253,23067.67159,37.68917054,-119.3198122,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,6184.044391322,8.7298894620558,NA,1,3,7,14,15,5,2,1,NA,20,22,2,23067,792,"1","MERCED_TRIPLE_PEAK_FK_FOERSTER_CK",3011,"MOUNT_LYELL","MADERA","YOSEMITE","YOSEMITE","1",19,"12:08:00-07",26,"12:41:00-07","1","1",5.25,"No",2288,"Polygon",23067.43,"YOSE",791.95253,295455.7836,4173861.138,2.30677,791.95253,23067.67159,37.68917054,-119.3198122,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,6184.044391322,8.7298894620558
70428,"8/18/2000",1,5,4,14,16,NA,NA,NA,8,19,7,6,NA,23621,583,"1","TUOLUMNE_RANCHERIA_CK_STUBBLEFIELD_CYN_CK",3072,"TOWER_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",17,NA,14,NA,NA,NA,10,"No",46,"Polygon",23620.7,"YOSE",583.23611,278610.778,4223866.424,2.36211,583.23611,23621.09483,38.13552199,-119.526054,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3913.077940988,8.27233506114253,1,5,4,14,16,NA,NA,NA,8,19,7,6,NA,23621,583,"1","TUOLUMNE_RANCHERIA_CK_STUBBLEFIELD_CYN_CK",3072,"TOWER_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",17,NA,14,NA,NA,NA,10,"No",46,"Polygon",23620.7,"YOSE",583.23611,278610.778,4223866.424,2.36211,583.23611,23621.09483,38.13552199,-119.526054,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,3913.077940988,8.27233506114253
70434,"7/8/2000",1,NA,NA,2,NA,16,14,21,8,1,15,NA,7,24199,898,"1","TUOLUMNE_RANCHERIA_CK_BREEZE_CK",2199,"PIUTE_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",25,NA,22,NA,NA,NA,9.5,"No",1216,"Polygon",24199.31,"YOSE",898.265613,270111.0931,4210333.144,2.41997,898.265613,24199.67531,38.01155247,-119.6185929,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5222.06635851,8.56083993341207,1,NA,NA,2,NA,16,14,21,8,1,15,NA,7,24199,898,"1","TUOLUMNE_RANCHERIA_CK_BREEZE_CK",2199,"PIUTE_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",25,NA,22,NA,NA,NA,9.5,"No",1216,"Polygon",24199.31,"YOSE",898.265613,270111.0931,4210333.144,2.41997,898.265613,24199.67531,38.01155247,-119.6185929,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,5222.06635851,8.56083993341207
70439,"7/20/2000",7,NA,1,NA,NA,22,6,16,12,NA,3,NA,18,24967,918,"1","TUOLUMNE_RANCHERIA_CK_TILDEN_CYN_CK",2496,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",18,NA,21,NA,NA,NA,12,"No",1109,"Polygon",24966.55,"YOSE",917.576362,268169.4502,4212638.075,2.49669,917.576362,24966.87776,38.03180995,-119.6414333,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,10628.868826537,9.27142313132919,7,NA,1,NA,NA,22,6,16,12,NA,3,NA,18,24967,918,"1","TUOLUMNE_RANCHERIA_CK_TILDEN_CYN_CK",2496,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",18,NA,21,NA,NA,NA,12,"No",1109,"Polygon",24966.55,"YOSE",917.576362,268169.4502,4212638.075,2.49669,917.576362,24966.87776,38.03180995,-119.6414333,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,10628.868826537,9.27142313132919
70441,"7/9/2000",2,3,5,1,NA,31,2,4,11,NA,9,NA,24,25378,878,"1","TUOLUMNE_RANCHERIA_CK",2185,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,21,NA,NA,NA,5.75,"No",1167,"Polygon",25378.32,"YOSE",877.585141,268974.5819,4211348.377,2.53787,877.585141,25378.68278,38.02040405,-119.631853,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,7375.009423982,8.90598804289044,2,3,5,1,NA,31,2,4,11,NA,9,NA,24,25378,878,"1","TUOLUMNE_RANCHERIA_CK",2185,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",20,NA,21,NA,NA,NA,5.75,"No",1167,"Polygon",25378.32,"YOSE",877.585141,268974.5819,4211348.377,2.53787,877.585141,25378.68278,38.02040405,-119.631853,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,7375.009423982,8.90598804289044
70442,"7/8/2000",21,NA,1,NA,1,38,34,56,36,NA,3,NA,55,25535,1885,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2256,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",19,NA,22,NA,NA,NA,8.5,"No",507,"Polygon",25534.64,"YOSE",1885.493362,254725.1323,4217670.945,2.55391,1885.493362,25539.08496,38.07357631,-119.7961763,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,6919.914544054,8.84230319942479,21,NA,1,NA,1,38,34,56,36,NA,3,NA,55,25535,1885,"1","TUOLUMNE_CHERRY_CK_ELEANOR_CK_BARTLETT_CK",2256,"KIBBIE_LAKE","TUOLUMNE","YOSEMITE","YOSEMITE","1",19,NA,22,NA,NA,NA,8.5,"No",507,"Polygon",25534.64,"YOSE",1885.493362,254725.1323,4217670.945,2.55391,1885.493362,25539.08496,38.07357631,-119.7961763,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,6919.914544054,8.84230319942479
70449,"6/26/2000",2,5,3,7,12,19,3,31,9,NA,22,NA,20,26088,681,"1","TUOLUMNE",2921,"FALLS_RIDGE","TUOLUMNE","YOSEMITE","YOSEMITE","1",17,NA,17,NA,NA,NA,6.75,"Yes",1388,"Polygon",26088.45,"YOSE",681.161622,286575.5112,4202326.238,2.60892,681.161622,26089.16163,37.94347776,-119.4288345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,7,12,19,3,31,9,NA,22,NA,20,26088,681,"1","TUOLUMNE",2921,"FALLS_RIDGE","TUOLUMNE","YOSEMITE","YOSEMITE","1",17,NA,17,NA,NA,NA,6.75,"Yes",1388,"Polygon",26088.45,"YOSE",681.161622,286575.5112,4202326.238,2.60892,681.161622,26089.16163,37.94347776,-119.4288345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70451,"8/4/2001",NA,49,1,NA,NA,NA,NA,NA,44,1,5,NA,NA,26253,690,"1","TUOLUMNE_DANA_FK_PARKER_PASS_CK",3335,"KOIP_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",16,"16:10:00-07",13,"16:19:00-07","2","1",10.4,"No",1729,"Polygon",26252.99,"YOSE",689.526901,305414.8792,4189815.375,2.62528,689.526901,26252.75431,37.83503058,-119.2112171,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2.022990662,1.1062466268081,NA,49,1,NA,NA,NA,NA,NA,44,1,5,NA,NA,26253,690,"1","TUOLUMNE_DANA_FK_PARKER_PASS_CK",3335,"KOIP_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",16,"16:10:00-07",13,"16:19:00-07","2","1",10.4,"No",1729,"Polygon",26252.99,"YOSE",689.526901,305414.8792,4189815.375,2.62528,689.526901,26252.75431,37.83503058,-119.2112171,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,2.022990662,1.1062466268081
70457,"9/9/2000",4,4,3,NA,2,17,4,25,14,NA,1,NA,16,26832,943,"1","TUOLUMNE_FALLS_CK",2292,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",16,NA,17,NA,NA,NA,8,"No",1200,"Polygon",26832.28,"YOSE",943.22892,263587.2651,4210634.53,2.68326,943.22892,26832.60245,38.01258811,-119.6929285,10,1.72596878014636,5.61796096326212,4.48075904923789,0.749578717154852,0.561796096326212,0.448075904923789,5.87897994990281,0.0364415281777541,6656.793360798,8.80354338142594,4,4,3,NA,2,17,4,25,14,NA,1,NA,16,26832,943,"1","TUOLUMNE_FALLS_CK",2292,"TILTILL_MOUNTAIN","TUOLUMNE","YOSEMITE","YOSEMITE","1",16,NA,17,NA,NA,NA,8,"No",1200,"Polygon",26832.28,"YOSE",943.22892,263587.2651,4210634.53,2.68326,943.22892,26832.60245,38.01258811,-119.6929285,10,1.72596878014636,5.61796096326212,4.48075904923789,0.749578717154852,0.561796096326212,0.448075904923789,2.4676591375287,0.0364415281777541,6656.793360798,8.80354338142594
70458,"8/8/2000",NA,7,31,3,NA,NA,NA,NA,7,4,8,NA,22,26850,693,"1","TUOLUMNE_FALLS_CK",2911,"TOWER_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",24,NA,19,NA,NA,NA,5,"No",9,"Polygon",26849.59,"YOSE",692.6923,273431.3219,4227884.399,2.685,692.6923,26849.96526,38.17041238,-119.5863749,4,0.715117646773496,2.04442718837326,1.6701630789302,0.515848341326154,0.511106797093314,0.417540769732551,6.20039647893917,0.0368462444093935,5146.738333348,8.54631273862621,NA,7,31,3,NA,NA,NA,NA,7,4,8,NA,22,26850,693,"1","TUOLUMNE_FALLS_CK",2911,"TOWER_PEAK","TUOLUMNE","YOSEMITE","YOSEMITE","1",24,NA,19,NA,NA,NA,5,"No",9,"Polygon",26849.59,"YOSE",692.6923,273431.3219,4227884.399,2.685,692.6923,26849.96526,38.17041238,-119.5863749,4,0.715117646773496,2.04442718837326,1.6701630789302,0.515848341326154,0.511106797093314,0.417540769732551,2.76621709693848,0.0368462444093935,5146.738333348,8.54631273862621
70463,"7/16/2001",7,12,9,NA,1,1,NA,NA,19,5,3,NA,3,27485,636,"1","MERCED_ILLILOUETTE_CK_CLARK_FK_GRAY_CK",3097,"MERCED_PEAK","MADERA","YOSEMITE","YOSEMITE","1",14,"11:52:00-07",14,"12:32:00-07","1","2",9,"No",2314,"Polygon",27484.85,"YOSE",636.232183,286116.1042,4173037.512,2.74851,636.232183,27485.06889,37.67962286,-119.4254101,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,8930.370927125,9.09732518136258,7,12,9,NA,1,1,NA,NA,19,5,3,NA,3,27485,636,"1","MERCED_ILLILOUETTE_CK_CLARK_FK_GRAY_CK",3097,"MERCED_PEAK","MADERA","YOSEMITE","YOSEMITE","1",14,"11:52:00-07",14,"12:32:00-07","1","2",9,"No",2314,"Polygon",27484.85,"YOSE",636.232183,286116.1042,4173037.512,2.74851,636.232183,27485.06889,37.67962286,-119.4254101,0,0,1,Inf,0,Inf,Inf,0,2.32542486365523e-05,8930.370927125,9.09732518136258
